F20140430085015MC                     30      147384.11G                                                                                                                                                         
D20140430085015900036414NS03201404300850         527.36          79.10           0.00D0009639128000 MC                                                                                                           
D20140430085015900036414NS03201404300850         498.32          74.75           0.00D0111639128000 MC                                                                                                           
D20140430085015900036414NS03201404300850         242.00          36.30           0.00D0119639128000 MC                                                                                                           
D20140430085015900036414NS03201404300850         205.00          30.75           0.00D0176639128000 MC                                                                                                           
D20140430085015900036414NS03201404300850         350.00          52.50           0.00D0210639128000 MC                                                                                                           
D20140430085015900036414NS03201404300850         495.00          74.25           0.00D2159639128000 MC                                                                                                           
D20140430085015900036414NS03201404300850         925.00         138.75           0.00D2194639128000 MC                                                                                                           
D20140430085015900036414NS03201404300850         140.00          21.00           0.00D3220639128000 MC                                                                                                           
D20140430085015900036414NS03201404300850         300.00          45.00           0.00D3388639128000 MC                                                                                                           
D20140430085015900036414NS03201404300850         180.00          27.00           0.00D3457639128000 MC                                                                                                           
H20140430085015900036414ONCAD0620140430085020140430        7932.51        7019.92         912.59           0.0000055YICE    MC                                                                                   
D20140430085015900036414ON06201404300850         135.00          17.55           0.00C4232639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         325.00          42.25           0.00D0308639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         365.00          47.45           0.00D0326639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         235.00          30.55           0.00D0379639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         150.00          19.50           0.00D0440639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         255.00          33.15           0.00D2214639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         485.00          63.05           0.00D2321639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850        1195.00         155.35           0.00D2324639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         235.00          30.55           0.00D2333639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         370.00          48.10           0.00D2342639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         425.00          55.25           0.00D2403639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         630.00          81.90           0.00D2447639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         380.54          49.47           0.00D2457639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         210.00          27.30           0.00D2489639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         235.00          30.55           0.00D2560639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         295.00          38.35           0.00D2574639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         404.38          52.57           0.00D2986639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         220.00          28.60           0.00D3629639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         235.00          30.55           0.00D3699639128000 MC                                                                                                           
D20140430085015900036414ON06201404300850         235.00          30.55           0.00D3941639128000 MC                                                                                                           
H20140430085015900036414QCCAD0520140430085020140430       24633.46       21424.98        1071.25        2137.2300055YICE    MC                                                                                   
D20140430085015900036414QC05201404300850         500.00          25.00          49.88D0001639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         250.00          12.50          24.94D0038639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         601.00          30.05          59.95D0104639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         400.00          20.00          39.90D0126639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         335.00          16.75          33.42D0141639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         250.00          12.50          24.94D0143639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         250.00          12.50          24.94D0177639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         275.00          13.75          27.43D0189639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         400.02          20.00          39.90D0192639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         275.00          13.75          27.43D0194639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         460.00          23.00          45.89D0205639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         755.00          37.75          75.31D0211639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         550.00          27.50          54.86D0228639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         250.00          12.50          24.94D0232639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         440.00          22.00          43.89D0243639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         675.00          33.75          67.33D0248639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         300.00          15.00          29.93D0255639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         800.00          40.00          79.80D0258639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         350.00          17.50          34.91D0267639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850          50.00           2.50           4.99D0275639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         578.50          28.93          57.71D0277639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         300.00          15.00          29.93D0288639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         250.00          12.50          24.94D0291639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         855.04          42.75          85.29D0294639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         841.00          42.05          83.90D0298639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         575.00          28.75          57.36D2000639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         155.00           7.75          15.46D2100639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850        1135.00          56.75         113.23D2108639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         250.00          12.50          24.94D2113639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         250.00          12.50          24.94D2122639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         445.84          22.29          44.47D2125639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         350.00          17.50          34.91D2131639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         275.00          13.75          27.43D2136639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         350.00          17.50          34.91D2138639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         357.00          17.85          35.61D2140639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         250.00          12.50          24.94D2147639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         250.00          12.50          24.94D2173639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         250.00          12.50          24.94D2177639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         400.42          20.02          39.94D2184639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         755.00          37.75          75.32D2193639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         275.00          13.75          27.43D2196639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850          50.00           2.50           4.99D2744639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         140.00           7.00          13.97D2759639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         541.00          27.05          53.97D2786639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         935.00          46.75          93.27D3222639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         624.00          31.20          62.24D3380639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         870.16          43.51          86.80D3484639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         410.00          20.50          40.90D3567639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         250.00          12.50          24.94D3672639128000 MC                                                                                                           
D20140430085015900036414QC05201404300850         291.00          14.55          29.03D3718639128000 MC                                                                                                           
H20140430085015900036414SKCAD0820140430085020140430         679.35         647.00          32.35           0.0000055YICE    MC                                                                                   
D20140430085015900036414SK08201404300850         315.00          15.75           0.00D0029639128000 MC                                                                                                           
D20140430085015900036414SK08201404300850         332.00          16.60           0.00D2686639128000 MC                                                                                                           
H20140430085015900048149BCCAD1020140430085020140430         147.00         131.25           6.56           9.1900055YICE    MC                                                                                   
D20140430085015900048149BC10201404300850         131.25           6.56           9.19D2736639128000 MC                                                                                                           
H20140430085015900048149ONCAD0620140430085020140430        6046.50        5361.64         684.86           0.0000055YICE    MC                                                                                   
D20140430085015900048149ON06201404300850         310.00          40.30           0.00D0317639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         209.63          27.67           0.00D0389639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         209.63          27.67           0.00D0399639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         209.63          27.67           0.00D0662639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         209.63          27.67           0.00D2164639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         334.42          44.13           0.00D2488639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         270.00          13.50           0.00D2578639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         469.18          61.92           0.00D2924639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         653.86          86.29           0.00D2949639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         259.55          34.25           0.00D2979639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         259.55          34.25           0.00D3024639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         259.55          34.25           0.00D3025639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         209.63          27.67           0.00D3363639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         319.44          42.16           0.00D3434639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         259.55          34.25           0.00D3843639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         209.63          27.67           0.00D3846639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850          89.84          11.86           0.00D3974639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         309.46          40.84           0.00D3992639128000 MC                                                                                                           
D20140430085015900048149ON06201404300850         309.46          40.84           0.00D3993639128000 MC                                                                                                           
H20140430085015B013457  ABCAD0920140430085020140430        2601.14        2477.29         123.85           0.0000055YICE    MC                                                                                   
D20140430085015B013457  AB09201404300850         110.61           5.53           0.00D0512947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850          19.25           0.96           0.00D0558947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850         107.20           5.36           0.00D2499947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850         390.26          19.51           0.00D2510947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850          12.59           0.63           0.00D2515947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850          51.01           2.55           0.00D2532947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850         372.54          18.63           0.00D2538947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850          31.28           1.56           0.00D2552947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850         710.03          35.50           0.00D2579947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850          62.54           3.13           0.00D2597947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850          19.25           0.96           0.00D2611947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850         147.99           7.40           0.00D2641947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850          36.36           1.81           0.00D3301947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850          53.07           2.65           0.00D3740947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850          41.49           2.08           0.00D9043947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850          19.25           0.96           0.00H4701947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850         113.91           5.70           0.00H5230947410000 MC                                                                                                           
D20140430085015B013457  AB09201404300850         178.66           8.93           0.00H7150947410000 MC                                                                                                           
H20140430085015B013457  BCCAD1020140430085020140430        3595.03        3209.86         160.48         224.6900055YICE    MC                                                                                   
D20140430085015B013457  BC10201404300850          31.28           1.56           2.19C7055947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850          91.72           4.57           6.42D0004947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850         330.60          16.53          23.14D0705947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850          22.60           1.13           1.58D0706947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850          19.25           0.96           1.35D0708947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850         192.28           9.62          13.47D0722947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850          19.25           0.96           1.35D0731947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850          37.92           1.89           2.66D0743947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850         122.67           6.13           8.58D0744947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850         115.82           5.80           8.11D0754947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850         149.14           7.45          10.44D0768947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850          19.25           0.96           1.35D0769947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850          19.25           0.96           1.35D0772947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850          12.59           0.63           0.88D0787947410000 MC                                                                                                           
D20140430085015B013457  BC10201404300850          88.64           4.43           6.21D0790947410000 MC                                                                                                           
