F20140409084835MC                    116     2130787.64Y                                                                                                                                                         
D20140409084835900000115BC10201404090848         260.72           5.08           0.00D0720636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         477.78          12.97           0.00D0721636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         401.63           7.89           0.00D0722636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         135.28           3.49           0.00D0723636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         421.50          11.11           0.00D0724636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         291.20           7.88           0.00D0727636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         185.43           4.16           0.00D0730636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          56.50           1.79           0.00D0731636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         119.54           2.49           0.00D0735636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         276.46           7.35           0.00D0736636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         202.72           3.82           0.00D0738636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         107.18           2.28           0.00D0739636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         183.91           4.57           0.00D0743636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         577.15          16.46           0.00D0744636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          58.68           1.26           0.00D0745636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         209.06           5.60           0.00D0747636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         159.18           4.21           0.00D0748636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         402.96          10.84           0.00D0749636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         202.72           3.32           0.00D0751636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         338.36           9.49           0.00D0752636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         433.41          13.32           0.00D0754636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         230.14           5.53           0.00D0755636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          15.50           0.43           0.00D0757636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         272.05           7.19           0.00D0758636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         719.21          20.40           0.00D0760636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         250.31           6.06           0.00D0764636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         122.28           3.19           0.00D0768636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         200.28           4.99           0.00D0769636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         123.78           3.74           0.00D0770636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          65.00           1.91           0.00D0772636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         303.46           8.75           0.00D0777636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         224.55           6.97           0.00D0778636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         150.23           4.61           0.00D0779636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          76.23           2.11           0.00D0781636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         659.96          20.77           0.00D0782636168000 MC                                                                                                           
